time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1562134500,28818,28818,28817,28817,2,2.35,28825.36,17.197416285155608
1562134800,28800,28800,28798,28798,2,2.35,28821.4624,17.32617226478735
1562135100,28798,28798,28783,28783,6,2.4,28818,17.160017103016823
1562135400,28790,28797,28789,28793,5,2.55,28811,16.93430159565848
1562135700,28798,28811,28798,28811,7,2.85,28783,17.010422910254302
1562136000,28816,28825,28815,28825,5,3.05,28785.8,16.795392702378994
1562136300,28828,28828,28828,28828,1,3.05,28790.504,15.810007509351923
1562136600,28832,28832,28830,28830,2,3.1,28795.75344,14.966435544398214
1562136900,28835,28845,28835,28845,8,3.4,28801.5528896,14.968833005512627
1562137200,28847,28848,28847,28848,2,3.3,28809.373369472,14.113916362261724
1562137500,28848,28848,28838,28848,6,3.35,28817.0986955776,13.820065193528745
1562137800,28850,28850,28850,28850,4,3.4,28823.27895646208,12.975774822562405
1562138100,28855,28855,28855,28855,1,3.3,28828.623165169665,12.406076620950804
1562138700,28844,28844,28844,28844,1,3.2,28833.898532135732,12.305642576597176
1562139000,28856,28865,28856,28865,3,3.3,28838.118825708585,12.926668106840236
1562139300,28867,28867,28852,28852,2,3.35,28843.495060566867,13.074763242065933
1562140800,28855,28855,28855,28855,1,3.15,28848.196048453494,12.355137296204079
1562141100,28873,28890,28873,28890,10,3.5,28851.956838762795,13.972627489332359
1562141400,28889,28895,28889,28890,4,3.65,28855,13.40315409723719
1562141700,28885,28887,28880,28880,5,3.85,28863,13.160071661720249
1562142000,28880,28882,28878,28878,3,3.9,28869.4,12.50578082874023
1562142300,28900,28900,28900,28900,3,3.95,28874.52,13.18393934097307
1562145600,28922,28922,28922,28922,1,3.7,28878,13.813657959474995
1562145900,28920,28920,28915,28915,3,3.6,28886.8,13.326968105226781
1562146200,28915,28915,28910,28910,2,3.35,28893.84,12.732184669139155
1562147100,28895,28895,28888,28888,2,3.2,28922,13.394171478486358
1562147400,28896,28896,28896,28896,1,3.2,28918.6,13.008873515737333
1562148600,28896,28896,28896,28896,1,3.15,28915.539999999997,12.079668264613238
1562150400,28898,28900,28898,28900,2,2.85,28912.785999999996,11.50254910285515
1562151000,28895,28895,28895,28895,1,2.8,28910.307399999998,11.038081309794068
1562152500,28892,28892,28892,28892,4,2.7,28908.07666,10.463932644808777
1562153100,28880,28880,28880,28880,1,2.55,28906.068993999997,10.573651741608149
1562154900,28876,28876,28868,28868,3,2.65,28902.940714719996,10.67553376006471
1562155200,28868,28868,28868,28868,2,2.7,28898.0490146592,9.912995634345801
1562155500,28876,28876,28872,28872,2,2.65,28893.84215260691,9.776353089035386
1562155800,28849,28849,28849,28849,1,2.6,28890.224251241943,10.720899296961429
1562157300,28858,28858,28858,28858,1,2.6,28883.628371043233,10.597977918607041
1562157600,28858,28858,28858,28858,2,2.2,28878.087831676316,9.840979495849396
1562158500,28861,28861,28861,28861,1,2.05,28873.433778608105,9.352338103288727
1562158800,28856,28856,28856,28856,2,1.9,28869.524374030807,9.041456810196674
1562159100,28859,28862,28859,28862,3,1.9,28866.240474185877,8.824209895182626
1562159400,28866,28866,28866,28866,1,1.8,28849,8.479623474098153
1562159700,28853,28853,28853,28853,1,1.8,28850.7,8.80250751166257
1562160600,28847,28858,28847,28858,4,1.85,28866,8.95947126082953
1562160900,28846,28864,28846,28862,6,2.05,28864.1,9.60522331362742
1562161500,28856,28856,28849,28849,4,2.15,28864,9.847707362654033
1562161800,28858,28858,28858,28858,1,2.15,28864,9.787156836750173
1562162100,28857,28857,28857,28857,1,2.15,28861.84,9.159502776982304
1562162400,28863,28865,28863,28863,3,2.2,28846,9.076681150054997
1562162700,28865,28871,28865,28871,2,2.25,28847.9,8.999775353622498
1562163000,28864,28864,28864,28864,3,2.2,28850.672000000002,8.856934256935178
1562163300,28865,28868,28865,28868,2,2.25,28853.111360000003,8.510010381439809
1562163600,28875,28875,28875,28875,1,2.15,28855.257996800003,8.402152497051251
1562163900,28882,28886,28882,28886,2,2.15,28858.021877248004,8.587713032976161
1562164500,28887,28892,28887,28892,2,2.15,28862.498376888325,8.402876387763579
1562164800,28898,28905,28897,28900,5,2.35,28867.808669048427,8.73124236006618
1562165100,28890,28890,28890,28890,1,2.35,28875.24693523874,8.821867905775738
1562166300,28886,28886,28886,28886,1,2.3,28881.197548190994,8.4774487696489
1562167200,28877,28878,28877,28878,2,2.35,28905,8.514773857531122
1562167500,28882,28882,28882,28882,1,2.3,28902.2,8.192290010564614
1562167800,28897,28898,28897,28898,5,2.4,28899.68,8.74998358123857
1562168100,28893,28893,28893,28893,1,2.4,28898,8.482127611150101
1562168700,28905,28910,28905,28910,2,2.45,28877,9.090547067496523
1562169000,28901,28911,28901,28911,3,2.4,28880.3,9.15550799124677
1562169600,28913,28913,28913,28913,1,2.15,28883.984,8.644400277586287
1562170200,28908,28909,28908,28909,2,2.05,28888.04624,8.38408597204441
1562170800,28910,28910,28910,28910,1,2.05,28891.5397664,7.856651259755523
1562171400,28912,28912,28912,28912,1,2.05,28894.544199104002,7.438319026915843
1562171700,28912,28912,28912,28912,1,1.95,28897.12801122944,6.907010524993282
1562172000,28919,28920,28908,28908,6,2.15,28899.35008965732,7.270795487493762
1562172300,28900,28900,28900,28900,1,2.05,28920,7.3228815241013505
1562172900,28922,28928,28916,28928,4,2.15,28900,8.799818558094112
1562173200,28937,28937,28937,28937,1,2.15,28900,8.81411723251596
1562173500,28935,28935,28935,28935,1,2.1,28904.44,8.327394573050535
1562178900,28949,28949,28949,28949,1,2.05,28908.3472,8.732580674975496
1562179800,28966,28975,28966,28975,5,2.05,28914.038592,9.965967769620104
1562202900,28933,28933,28896,28912,19,2.95,28975,14.896970071790095
1562203200,28912,28912,28860,28877,23,4.05,28975,17.54718649523366
1562203500,28890,28910,28890,28910,5,4.2,28961.2,18.650958888431255
1562203800,28905,28962,28905,28942,17,5,28860,21.390176110686166
1562204100,28940,28955,28926,28940,11,5.3,28870.2,21.93373495992287
1562204400,28924,29000,28924,29000,17,6.1,28879.38,25.795611034214094
1562204700,29010,29049,29000,29000,21,7.05,28893.8544,27.453067388913087
