time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1565086200,25950,25950,25950,25950,25912.3395965554,25912.222222222223,30,11.95,NaN,25950,NaN,25759.74030145005,NaN,0.09805134967660945,22.214172363945544,52.97182796317905,38.50007582085732
1565094300,25920,25920,25920,25920,25913.871677244322,25933.11111111111,7,11,NaN,25920,NaN,25764.045495421047,NaN,0.08197664138673955,21.69759332309726,51.31938949605864,40.418545398861
1565095200,25920,25920,25920,25920,25915.09734179546,25933.88888888889,23,12.05,NaN,25920,NaN,25768.264585512625,NaN,0.06547783269680418,21.20684323429139,51.319389496058655,40.41854539886099
1565096100,25920,25920,25920,25920,25916.077873436367,25927.777777777777,1,11.5,NaN,25920,NaN,25772.399293802373,NaN,0.04834833909099723,20.74063064992582,51.319389496058655,40.41854539886099
1565099400,25925,25925,25925,25925,25917.862298749093,25924.88888888889,1,11.3,NaN,25925,NaN,25776.451307926327,NaN,0.030748574919475247,20.32666078021658,51.61280880027795,40.174925170073394
1565103000,25826,25826,25826,25826,25899.489838999274,25913.333333333332,1,11.3,NaN,25826,NaN,25780.422281767802,NaN,0.012761375808137965,19.364211866054973,45.85260009222963,46.85165765189736
1565103600,25805,25805,25805,25805,25880.59187119942,25901.222222222223,1,11.25,NaN,25805,NaN,25784.313836132445,NaN,-0.004923975770629863,18.579360364546737,44.73775279484069,48.143891586468186
1565114400,25785,25785,25785,25785,25861.473496959537,25890.11111111111,1,11.2,NaN,25785,NaN,25785,NaN,-0.02209711862778574,17.956920831995767,43.673232726029205,49.377790578887726
1565141400,25896,25898,25889,25892,25867.57879756763,25882.555555555555,40,11.95,NaN,25892,NaN,25788.8,NaN,-0.037491292948284016,17.453048904335734,50.65615937073932,43.256340579580424
1565141700,25789,25789,25789,25789,25851.863038054104,25864.666666666668,1,11,NaN,25789,NaN,25789,NaN,-0.051802280962259806,16.77708310814829,45.27122876091027,48.978772130165964
1565142000,25785,25798,25770,25798,25841.090430443284,25851.11111111111,3,8.55,NaN,25798,NaN,25975,NaN,-0.0644411799174266,16.2378573300852,43.93477642658884,49.536080675058805
1565142900,25843,25843,25843,25843,25841.472344354628,25842.555555555555,1,8.45,NaN,25843,NaN,25970.9,NaN,-0.07460915124724687,15.45679514337628,46.60157676704259,47.1798457688336
1565143800,25770,25770,25730,25730,25819.177875483703,25821.444444444445,3,8.55,NaN,25730,NaN,25961.264000000003,NaN,-0.08273386775468183,15.302231412218692,41.396758142246895,53.079202433979376
1565144100,25725,25725,25698,25698,25794.942300386963,25796.222222222223,6,8.3,NaN,25698,NaN,25945.468160000004,NaN,-0.09028323766696988,15.30455014760256,40.06294263170964,54.59100409113543
1565144400,25686,25686,25686,25686,25773.15384030957,25780.666666666668,1,7.55,NaN,25686,NaN,25924.710707200004,NaN,-0.0967860534816295,15.362871410904464,39.55979992672035,55.16128683952123
1565145300,25687,25687,25681,25681,25754.723072247656,25766.88888888889,2,7.4,NaN,25681,NaN,25900.339636480003,NaN,-0.10238201866001884,15.442423213009047,39.300030746198345,55.34627840785276
1565145900,25692,25692,25692,25692,25742.178457798123,25756.555555555555,1,7.35,NaN,25692,NaN,25878.405672832003,NaN,-0.10672298922314527,15.482624198048523,39.37704592030398,54.65369686898689
1565148600,25700,25700,25700,25700,25733.742766238498,25735.222222222223,12,7.85,NaN,25700,NaN,25858.665105548804,NaN,-0.10973264368416336,15.462196753362473,39.9522906246858,54.135093805575565
1565149500,25743,25743,25743,25743,25735.5942129908,25730.11111111111,7,7.25,NaN,25743,NaN,25840.898594993923,NaN,-0.11136132504651175,15.132201394934253,43.0118237273062,51.37681854021283
1565150100,25785,25785,25785,25785,25745.47537039264,25728.666666666668,3,7.25,NaN,25785,NaN,25824.90873549453,NaN,-0.11124328871774114,14.532495501484329,45.848603377485695,48.81936324232019
1565154300,25760,25760,25760,25760,25748.380296314113,25719.444444444445,1,5.8,NaN,25760,NaN,25810.517861945078,NaN,-0.11044697380418189,14.117247084616153,44.461861600433785,50.36737827308656
1565154600,25743,25743,25743,25743,25747.304237051292,25720.88888888889,9,5.9,NaN,25743,NaN,25797.56607575057,NaN,-0.1098385975501881,13.827414717998598,43.519667534238344,51.41914623775414
1565155800,25828,25828,25828,25828,25763.443389641034,25735.333333333332,1,4.8,NaN,25828,NaN,25681,NaN,-0.10765752588692168,13.289387857951528,49.186944435866,46.259712377280884
1565156100,25876,25876,25876,25876,25785.954711712828,25756.444444444445,1,4.8,NaN,25876,NaN,25688.8,NaN,-0.10363828102291583,13.063319699118319,52.04710693706702,43.655848209127335
1565156700,25849,25849,25849,25849,25798.563769370263,25775.11111111111,16,5.55,NaN,25849,NaN,25696.288,NaN,-0.09833111201527689,12.66553712885609,50.368409019523206,45.47314057835505
1565157000,25819,25819,25819,25819,25802.65101549621,25789.222222222223,4,5.7,NaN,25819,NaN,25703.47648,NaN,-0.09225278372166357,12.088624756564364,48.53741678715929,47.45530078551056
1565157600,25868,25868,25868,25868,25815.72081239697,25807.88888888889,20,6.65,NaN,25868,NaN,25710.3774208,NaN,-0.08449950747146162,11.842757390834793,51.56462409722027,44.66381570119408
1565157900,25860,25860,25860,25860,25824.576649917573,25820.88888888889,1,6.65,NaN,25860,NaN,25717.002323968,NaN,-0.07531725843345216,11.553474162704225,51.0485591381449,45.217626888331
1565164500,25900,25910,25900,25910,25841.661319934057,25834.777777777777,3,4.8,NaN,25910,NaN,25728.58218452992,NaN,-0.06441632457847679,11.579357307998817,54.072555134233156,42.42428883217834
1565164800,25917,25917,25910,25910,25855.329055947244,25851.444444444445,6,5.05,NaN,25910,NaN,25743.655609767527,NaN,-0.05196640199328528,11.645035760527605,54.48689491170439,42.04155318369027
1565165100,25910,25910,25910,25910,25866.263244757796,25870,4,5.1,NaN,25910,NaN,25757.523160986126,NaN,-0.037860965164429605,11.707430290429954,54.4868949117044,42.04155318369027
1565165400,25920,25920,25920,25920,25877.010595806238,25880.222222222223,1,5.1,NaN,25920,NaN,25773.770844887513,NaN,-0.022793242280501058,11.830198603489901,55.12768759464183,41.449637523197104
1565165700,25920,25920,25920,25920,25885.60847664499,25885.11111111111,6,5.25,NaN,25920,NaN,25788.39376039876,NaN,-0.0059893326470350505,11.946828500896853,55.12768759464184,41.4496375231971
1565170800,25965,25965,25965,25965,25901.48678131599,25898,1,5,NaN,25965,NaN,25809.58650915091,NaN,0.010826676200410557,12.348459295607928,58.07115531386155,38.73068537915024
1565172600,25956,25956,25956,25956,25912.389425052792,25913.222222222223,2,5.05,NaN,25956,NaN,25828.236128052802,NaN,0.026522282138951025,12.645630679134012,57.28012850829478,39.565276493479736
1565178300,25888,25888,25888,25888,25907.511540042233,25915.444444444445,1,5,NaN,25888,NaN,25844.647792686465,NaN,0.040322747010074766,12.332874408436371,51.681186049085504,45.47257014423036
1565183100,25670,25670,25670,25670,25860.009232033786,25894.333333333332,1,5,NaN,25670,NaN,25965,NaN,0.05027665710092222,12.745015595234646,38.86220657425105,58.997530726069705
1565185500,25303,25303,25303,25303,25748.60738562703,25826.88888888889,1,4.45,NaN,25303,NaN,25938.52,NaN,0.053497263813718776,14.367411841998674,26.99610513862322,71.517135308637
1565185800,25604,25604,25604,25604,25719.685908501626,25792.88888888889,1,4.15,NaN,25604,NaN,25913.0992,NaN,0.053747182214353706,14.376186408358924,42.225804582543454,56.59759604420581
1565186400,25655,25655,25655,25655,25706.7487268013,25764.555555555555,1,4.05,NaN,25655,NaN,25888.695232000002,NaN,0.05106463575344555,14.176718744962699,44.29830114057587,54.56730687882724
1565188500,25825,25825,25825,25825,25730.398981441038,25754,1,4.05,NaN,25825,NaN,25865.26742272,NaN,0.04725274858833339,13.571863796939198,50.52554751690648,48.466881380408054
1565189400,25850,25850,25850,25850,25754.31918515283,25746.222222222223,1,3.65,NaN,25850,NaN,25850,NaN,0.04267772804221859,13.081373566489333,51.36718391240922,47.64238531629892
1565190000,25815,25815,25815,25815,25766.455348122265,25729.555555555555,1,3.65,NaN,25815,NaN,25828.12,NaN,0.036918319250976994,12.487287014693692,50.1109215994701,48.92287011442764
1565199000,25900,25900,25900,25900,25793.16427849781,25723.333333333332,2,3.7,NaN,25900,NaN,25303,NaN,0.03080248793447482,12.216250967185234,53.0464754290332,46.044169538629845
1565227500,26020,26020,26000,26000,25834.53142279825,25735.777777777777,24,4.1,NaN,26000,NaN,25331.68,NaN,0.025104280185395123,12.335562383591304,56.822067979085155,42.3416993817702
