time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1543833300,27297,27297,27297,27297,27304.13626875275,27310.777777777777,1,24.75,NaN,NaN,NaN,27330,NaN,0.01687396736266995,10.876688049454913,40.40586199398327,43.423444880907724
1543835100,27290,27290,27290,27290,27301.3090150022,27307.444444444445,1,24,NaN,NaN,NaN,27328.4,NaN,0.014863665660342317,10.602467936520306,39.77409697112412,44.30804644301344
1543839000,27250,27250,27249,27249,27290.84721200176,27299.444444444445,3,20.15,NaN,NaN,NaN,27323.636000000002,NaN,0.012310990100354257,10.828509557927308,36.27702127587285,49.20467495343809
1543845000,27275,27275,27275,27275,27287.67776960141,27296.666666666668,1,16.3,NaN,NaN,NaN,27319.157840000003,NaN,0.010364580336880657,10.686771117593013,39.59642581151363,46.476904709307185
1543846500,27297,27308,27297,27308,27291.74221568113,27298.222222222223,4,16.45,NaN,NaN,NaN,27314.948369600002,NaN,0.008982811513383825,10.180572981493626,43.76176247179666,43.27192954611462
1543846800,27320,27320,27319,27319,27297.193772544902,27298.666666666668,4,13.85,NaN,NaN,NaN,27249,NaN,0.008114204669529789,9.846032862004705,45.20802822248657,42.15911533963407
1543847400,27349,27370,27339,27370,27311.75501803592,27304.222222222223,6,11.1,NaN,NaN,NaN,27253.84,NaN,0.00804581478322126,10.079971271713713,50.65905430865577,37.80921429598101
1543847700,27338,27338,27328,27333,27316.004014428738,27304.555555555555,3,7.65,NaN,NaN,NaN,27258.4864,NaN,0.007954676695870976,10.154499731465506,46.49998454094948,36.85532474843677
1543848000,27334,27340,27334,27340,27320.80321154299,27309,4,4.05,NaN,NaN,NaN,27262.946944000003,NaN,0.007948792150518868,10.247023332593987,46.24541942076617,36.332021020577685
1543848600,27299,27303,27270,27270,27310.64256923439,27306,8,3.7,NaN,NaN,NaN,27267.229066240005,NaN,0.006980616776288096,9.929579448658075,40.23223961699136,43.4960919344256
1543848900,27248,27248,27218,27230,27294.514055387514,27299.333333333332,5,3.85,NaN,NaN,NaN,27370,NaN,0.004938170578223611,10.148329894736609,36.51913141163614,48.71094267776612
1543849200,27260,27261,27260,27261,27287.81124431001,27300.666666666668,3,3.25,NaN,NaN,NaN,27366.96,NaN,0.0024539618631385764,10.197792875661495,36.815651346483605,46.044246657220874
1543849800,27217,27217,27200,27202,27270.64899544801,27292.555555555555,10,3.6,NaN,NaN,NaN,27360.2816,NaN,-0.0008253548626291796,10.771904613971447,33.06613734484928,51.37244543106221
